TIMESTAMP	BWDOWNLOAD	BWUPLOAD
975	10.667314529418945	3.079328775405884
979	16.79006576538086	2.8121390342712402
982	20.43342399597168	2.0160863399505615
984	13.504579544067383	2.773080348968506
987	9.916428565979004	1.7398509979248047
992	9.771011352539062	2.5059947967529297
995	5.278657913208008	3.254983901977539
997	6.932241916656494	2.6414475440979004
1005	7.012938499450684	2.1587657928466797
1010	6.6329216957092285	2.2143173217773438
1015	6.900406360626221	3.3498594760894775
1025	7.606039047241211	2.421323299407959
1027	8.478784561157227	2.0161032676696777
1029	7.723708629608154	3.053602457046509
1040	11.90185832977295	3.358432141367732
1042	15.370643615722656	3.568983793258667
1044	7.541665077209473	3.463205084743138
1047	10.225593566894531	3.3849320518731987
1049	11.846601486206055	3.7969865798950195
1051	7.398173809051514	3.6552650928497314
1053	18.4443416595459	3.465714454650879
1056	11.482091903686523	3.5586047172546387
1058	14.188362121582031	2.4569945335388184
1061	15.629348754882812	3.068467855453491
1063	12.833040237426758	3.467134952545166
1069	13.275941848754883	3.5483040809631348
1072	10.325969696044922	3.467339277267456
1077	14.763516426086426	1.9895133972167969
1081	9.50174617767334	3.344984531402588
1084	23.408191680908203	3.1878390312194824
1088	14.63542734733061	3.7517392739239384
1095	16.834819793701172	3.434037446975708
1099	12.956751823425293	3.598548412322998
1103	13.808679580688475	3.429288148880005
1106	17.39780044555664	3.5466575622558594
1109	13.646605491638184	1.8743146657943728
1111	14.153882980346678	2.2737877368927
1115	8.463152885437012	3.0637125968933105
1117	13.538307189941406	1.8951172828674316
1120	7.396282196044922	3.2431457042694096
1122	13.390513420104982	3.210331439971924
1125	8.823492050170898	3.1972901821136475
1129	7.676469802856445	2.7023658752441406
1136	9.277839660644531	2.0182974338531494
1144	7.508542537689209	3.1139256954193115
1147	7.827802658081055	2.2042665481567383
1149	12.032505989074707	2.2213661670684814
1161	8.536916732788086	2.660247802734375
1163	10.70813274383545	2.340242385864258
1166	8.06978988647461	3.1425874233245854
1168	9.4861478805542	2.1062467098236084
1171	7.3424973487854	3.444505214691162
1173	7.439803123474121	3.426401138305664
1176	14.027091026306152	2.928417444229126
1179	9.119890213012695	3.15394926071167
1182	12.639495849609375	2.193373441696167
1184	14.242055892944334	3.134737730026245
1187	10.198125839233398	3.1351327896118164
1196	13.012303352355957	1.825473666191101
